Sample,link,miRW-Imp
TCGA_CU_A0YN_11A,CD74_RPL28,3.07163
TCGA_CU_A0YN_11A,CD74_RPS27,3.34335
TCGA_CU_A0YN_11A,CD74_DOCK4,1.94139
TCGA_CU_A0YN_11A,CD74_EIF5B,2.75487
TCGA_CU_A0YN_11A,CD74_MRPL9,2.67069
TCGA_CU_A0YN_11A,CD74_RPL3,3.32264
TCGA_CU_A0YN_11A,CD74_RPL31,3.2822
TCGA_CU_A0YN_11A,CD74_FLT3LG,1.64568
TCGA_CU_A0YN_11A,CD74_RPL37,3.01724
TCGA_CU_A0YN_11A,CD74_MRPL27,2.63532
TCGA_CU_A0YN_11A,CD74_RPL35A,3.28876
TCGA_CU_A0YN_11A,CD74_MRPL19,2.46738
TCGA_CU_A0YN_11A,CD74_RPS26,3.0574
TCGA_CU_A0YN_11A,CD74_RPL18A,3.08694
TCGA_CU_A0YN_11A,CD74_EIF1AX,2.71573
TCGA_CU_A0YN_11A,CD74_EEF2,3.47549
TCGA_CU_A0YN_11A,CD74_HLA-DRA,3.48719
TCGA_CU_A0YN_11A,CD74_RPL21,3.29546
TCGA_CU_A0YN_11A,CD74_RPL39L,2.70079
TCGA_CU_A0YN_11A,CD74_RPL14,3.05935
TCGA_CU_A0YN_11A,CD74_DDT,1.65695
TCGA_CU_A0YN_11A,CD74_FANCE,2.32277
TCGA_CU_A0YN_11A,CD74_RPS29,2.85033
TCGA_CU_A0YN_11A,AKT1S1_RB1CC1,1.36232
TCGA_CU_A0YN_11A,ATG10_RB1CC1,1.28956
TCGA_CU_A0YN_11A,ATG101_RB1CC1,1.21797
TCGA_CU_A0YN_11A,ATG12_RB1CC1,1.6924
TCGA_CU_A0YN_11A,ATG13_RB1CC1,1.7545
TCGA_CU_A0YN_11A,ATG14_RB1CC1,1.67308
TCGA_CU_A0YN_11A,ATG16L1_RB1CC1,1.6498
TCGA_CU_A0YN_11A,ATG16L2_RB1CC1,0.9281
TCGA_CU_A0YN_11A,ATG3_RB1CC1,1.59947
TCGA_CU_A0YN_11A,ATG5_RB1CC1,1.71316
TCGA_CU_A0YN_11A,ATG7_RB1CC1,1.29462
TCGA_CU_A0YN_11A,BECN1_RB1CC1,1.76914
TCGA_CU_A0YN_11A,BECN2_RB1CC1,0.77365
TCGA_CU_A0YN_11A,C9orf72_RB1CC1,1.0179
TCGA_CU_A0YN_11A,CALCOCO2_RB1CC1,1.92041
TCGA_CU_A0YN_11A,CCPG1_RB1CC1,1.179
TCGA_CU_A0YN_11A,GABARAP_RB1CC1,0.86999
TCGA_CU_A0YN_11A,GABARAPL1_RB1CC1,1.88772
TCGA_CU_A0YN_11A,GABARAPL2_RB1CC1,2.36241
TCGA_CU_A0YN_11A,MAP3K5_RB1CC1,1.36144
TCGA_CU_A0YN_11A,MTOR_RB1CC1,1.73843
TCGA_CU_A0YN_11A,NBR1_RB1CC1,1.80366
TCGA_CU_A0YN_11A,NRBF2_RB1CC1,1.41524
TCGA_CU_A0YN_11A,OPTN_RB1CC1,2.02353
TCGA_CU_A0YN_11A,PIK3C3_RB1CC1,1.42099
TCGA_CU_A0YN_11A,PIK3R4_RB1CC1,1.66863
TCGA_CU_A0YN_11A,PTK2_RB1CC1,1.35815
TCGA_CU_A0YN_11A,PTK2B_RB1CC1,1.2315
TCGA_CU_A0YN_11A,RB1CC1_ULK2,1.66463
TCGA_CU_A0YN_11A,RB1CC1_ULK1,1.7815
TCGA_CU_A0YN_11A,RB1CC1_SQSTM1,1.85455
TCGA_CU_A0YN_11A,RB1CC1_TP53,1.39434
TCGA_CU_A0YN_11A,RB1CC1_WIPI2,1.60973
TCGA_CU_A0YN_11A,RB1CC1_RPTOR,1.45773
TCGA_CU_A0YN_11A,ALDH1A1_CYP26B1,0.17173
TCGA_CU_A0YN_11A,ALDH1A2_CYP26B1,0.13002
TCGA_CU_A0YN_11A,ALDH1A3_CYP26B1,0.10869
TCGA_CU_A0YN_11A,AOX1_CYP26B1,0.17903
TCGA_CU_A0YN_11A,CYP1A1_CYP26B1,0.07625
TCGA_CU_A0YN_11A,CYP1A2_CYP26B1,0.03672
TCGA_CU_A0YN_11A,CYP26A1_CYP26B1,0.03603
TCGA_CU_A0YN_11A,CYP26B1_CYP2C9,0.03711
TCGA_CU_A0YN_11A,CYP26B1_CYP4A22,0.037
TCGA_CU_A0YN_11A,CYP26B1_CYP3A7,0.03768
TCGA_CU_A0YN_11A,CYP26B1_CYP3A5,0.05291
TCGA_CU_A0YN_11A,CYP26B1_CYP2C8,0.03944
TCGA_CU_A0YN_11A,CYP26B1_CYP2S1,0.05088
TCGA_CU_A0YN_11A,CYP26B1_CYP26C1,0.0468
TCGA_CU_A0YN_11A,CYP26B1_CYP3A7-CYP3A51P,0.05481
TCGA_CU_A0YN_11A,CYP26B1_CYP3A4,0.04845
TCGA_CU_A0YN_11A,CYP26B1_CYP2C18,0.05609
TCGA_CU_A0YN_11A,CYP26B1_CYP2A6,0.0787
TCGA_CU_A0YN_11A,CYP26B1_CYP2B6,0.05717
TCGA_CU_A0YN_11A,CYP26B1_CYP4A11,0.05641
TCGA_CU_A0YN_11A,CYP26B1_STRA8,0.05722
TCGA_CU_A0YN_11A,ANPEP_RTN4R,0.79004
TCGA_CU_A0YN_11A,LINGO1_RTN4R,0.52771
TCGA_CU_A0YN_11A,MAG_RTN4R,0.4199
TCGA_CU_A0YN_11A,NGFR_RTN4R,0.81588
TCGA_CU_A0YN_11A,OMG_RTN4R,0.54172
TCGA_CU_A0YN_11A,RTN4_RTN4R,1.87425
TCGA_CU_A0YN_11A,RTN4R_TNFRSF19,0.72695
TCGA_CU_A0YN_11A,APC_DVL2,0.92348
TCGA_CU_A0YN_11A,APC2_DVL2,0.52948
TCGA_CU_A0YN_11A,ARRB1_DVL2,0.91018
TCGA_CU_A0YN_11A,ARRB2_DVL2,1.00703
TCGA_CU_A0YN_11A,AXIN1_DVL2,0.94463
TCGA_CU_A0YN_11A,AXIN2_DVL2,0.93765
TCGA_CU_A0YN_11A,BAMBI_DVL2,1.03405
TCGA_CU_A0YN_11A,CSNK1E_DVL2,1.05272
TCGA_CU_A0YN_11A,CSNK2A1_DVL2,0.82847
TCGA_CU_A0YN_11A,CSNK2A2_DVL2,0.83797
TCGA_CU_A0YN_11A,CSNK2A3_DVL2,0.49043
TCGA_CU_A0YN_11A,CSNK2B_DVL2,0.74296
TCGA_CU_A0YN_11A,CTNNB1_DVL2,1.78402
TCGA_CU_A0YN_11A,CXXC4_DVL2,0.64954
TCGA_CU_A0YN_11A,DAAM1_DVL2,1.04257
TCGA_CU_A0YN_11A,DAAM2_DVL2,0.93096
TCGA_CU_A0YN_11A,DACT1_DVL2,1.02465
TCGA_CU_A0YN_11A,DVL1_DVL2,1.11689
TCGA_CU_A0YN_11A,DVL2_GNAQ,1.15708
TCGA_CU_A0YN_11A,DVL2_FRAT1,0.70844
TCGA_CU_A0YN_11A,DVL2_NOTCH3,0.91798
TCGA_CU_A0YN_11A,DVL2_WNT3A,0.47293
TCGA_CU_A0YN_11A,DVL2_VANGL1,0.98458
TCGA_CU_A0YN_11A,DVL2_DVL3,1.21316
TCGA_CU_A0YN_11A,DVL2_FZD5,0.64747
TCGA_CU_A0YN_11A,DVL2_FRAT2,0.7889
TCGA_CU_A0YN_11A,DVL2_NOTCH1,0.94123
TCGA_CU_A0YN_11A,DVL2_NKD2,0.72054
TCGA_CU_A0YN_11A,DVL2_PRICKLE1,0.81402
TCGA_CU_A0YN_11A,DVL2_WWTR1,1.23835
TCGA_CU_A0YN_11A,DVL2_FZD4,1.00004
TCGA_CU_A0YN_11A,DVL2_PRICKLE3,0.80187
TCGA_CU_A0YN_11A,DVL2_FZD7,1.29549
TCGA_CU_A0YN_11A,DVL2_FZD2,0.71338
TCGA_CU_A0YN_11A,DVL2_NOTCH2,1.06172
TCGA_CU_A0YN_11A,DVL2_NKD1,0.87511
TCGA_CU_A0YN_11A,DVL2_LRP6,0.99094
TCGA_CU_A0YN_11A,DVL2_FZD8,0.74957
TCGA_CU_A0YN_11A,DVL2_FZD1,0.90902
TCGA_CU_A0YN_11A,DVL2_GSK3B,0.89218
TCGA_CU_A0YN_11A,DVL2_WNT5A,0.57013
TCGA_CU_A0YN_11A,DVL2_PARD6A,0.88855
TCGA_CU_A0YN_11A,DVL2_SENP2,0.88374
TCGA_CU_A0YN_11A,DVL2_PLK1,0.84768
TCGA_CU_A0YN_11A,DVL2_PRICKLE2,1.03159
TCGA_CU_A0YN_11A,DVL2_NOTCH4,0.75107
TCGA_CU_A0YN_11A,DVL2_FZD6,0.9162
TCGA_CU_A0YN_11A,DVL2_PRICKLE4,0.50188
TCGA_CU_A0YN_11A,DVL2_VANGL2,0.86912
TCGA_CU_A0YN_11A,DVL2_INVS,0.81094
TCGA_CU_A0YN_11A,DVL2_FZD9,0.51451
TCGA_CU_A0YN_11A,ARF5_RAB11FIP3,0.32212
TCGA_CU_A0YN_11A,ARMC8_RANBP9,0.29278
TCGA_CU_A0YN_11A,DDX4_RANBP9,0.11537
TCGA_CU_A0YN_11A,GID4_RANBP9,0.23038
TCGA_CU_A0YN_11A,GID8_RANBP9,0.25422
TCGA_CU_A0YN_11A,L1CAM_RANBP9,0.22026
TCGA_CU_A0YN_11A,MAEA_RANBP9,0.16304
TCGA_CU_A0YN_11A,MKLN1_RANBP9,0.15133
TCGA_CU_A0YN_11A,MPHOSPH8_RANBP9,0.16608
TCGA_CU_A0YN_11A,RANBP10_RANBP9,0.32409
TCGA_CU_A0YN_11A,RANBP9_WDR26,0.36438
TCGA_CU_A0YN_11A,RANBP9_YPEL5,0.39596
TCGA_CU_A0YN_11A,RANBP9_RMND5A,0.3615
TCGA_CU_A0YN_11A,ARNTL_CRY1,0.88061
TCGA_CU_A0YN_11A,BHLHE40_CRY1,1.53616
TCGA_CU_A0YN_11A,BHLHE41_CRY1,1.26024
TCGA_CU_A0YN_11A,CLOCK_CRY1,1.22655
TCGA_CU_A0YN_11A,CRY1_PRKAG3,0.6964
TCGA_CU_A0YN_11A,CRY1_PRH2,0.60486
TCGA_CU_A0YN_11A,CRY1_PRH1,0.6244
TCGA_CU_A0YN_11A,CRY1_NPAS2,0.9877
TCGA_CU_A0YN_11A,CRY1_NFIL3,1.40447
TCGA_CU_A0YN_11A,CRY1_CRY2,1.39395
TCGA_CU_A0YN_11A,CRY1_NR1D1,1.38637
TCGA_CU_A0YN_11A,CRY1_PRKAB2,1.71364
TCGA_CU_A0YN_11A,CRY1_TIMELESS,1.27982
TCGA_CU_A0YN_11A,CRY1_CSNK1D,1.35686
TCGA_CU_A0YN_11A,CRY1_PRKAG1,1.65936
TCGA_CU_A0YN_11A,CRY1_PRKAA1,1.6302
TCGA_CU_A0YN_11A,CRY1_FBXL3,1.28531
TCGA_CU_A0YN_11A,CRY1_TPTEP2-CSNK1E,0.59711
TCGA_CU_A0YN_11A,CRY1_NR3C1,1.50531
TCGA_CU_A0YN_11A,CRY1_CSNK1E,1.22035
TCGA_CU_A0YN_11A,CRY1_RORB,0.60926
TCGA_CU_A0YN_11A,CRY1_PRKAG2,1.41931
TCGA_CU_A0YN_11A,CRY1_PER1,1.4825
TCGA_CU_A0YN_11A,CRY1_PRKAB1,1.39923
TCGA_CU_A0YN_11A,CRY1_PER2,1.17317
TCGA_CU_A0YN_11A,CRY1_RORA,0.91017
TCGA_CU_A0YN_11A,CRY1_PER3,1.34208
TCGA_CU_A0YN_11A,CRY1_PRKAA2,1.37765
TCGA_CU_A0YN_11A,CRY1_NR1D2,1.33975
TCGA_CU_A0YN_11A,ATG10_GABARAPL2,1.52501
TCGA_CU_A0YN_11A,ATG12_GABARAPL2,2.00224
TCGA_CU_A0YN_11A,ATG13_GABARAPL2,2.02453
TCGA_CU_A0YN_11A,ATG14_GABARAPL2,1.95417
TCGA_CU_A0YN_11A,ATG16L1_GABARAPL2,1.92202
TCGA_CU_A0YN_11A,ATG3_GABARAPL2,1.99966
TCGA_CU_A0YN_11A,ATG4A_GABARAPL2,1.86963
TCGA_CU_A0YN_11A,ATG4B_GABARAPL2,1.82267
TCGA_CU_A0YN_11A,ATG4C_GABARAPL2,1.79256
TCGA_CU_A0YN_11A,ATG4D_GABARAPL2,1.6932
TCGA_CU_A0YN_11A,ATG5_GABARAPL2,2.0595
TCGA_CU_A0YN_11A,ATG7_GABARAPL2,1.68691
TCGA_CU_A0YN_11A,BCL2L13_GABARAPL2,1.9308
TCGA_CU_A0YN_11A,BECN1_GABARAPL2,2.05001
TCGA_CU_A0YN_11A,BECN2_GABARAPL2,0.96358
TCGA_CU_A0YN_11A,BNIP3_GABARAPL2,1.88955
TCGA_CU_A0YN_11A,BNIP3L_GABARAPL2,2.35243
TCGA_CU_A0YN_11A,CALCOCO2_GABARAPL2,2.2138
TCGA_CU_A0YN_11A,CD300C_GABARAPL2,1.36873
TCGA_CU_A0YN_11A,FUNDC1_GABARAPL2,1.91548
TCGA_CU_A0YN_11A,GABARAP_GABARAPL2,1.07044
TCGA_CU_A0YN_11A,GABARAPL1_GABARAPL2,2.14457
TCGA_CU_A0YN_11A,GABARAPL2_PLEKHM1,1.46609
TCGA_CU_A0YN_11A,GABARAPL2_WIPI2,1.90299
TCGA_CU_A0YN_11A,GABARAPL2_MAP1B,2.69502
TCGA_CU_A0YN_11A,GABARAPL2_SQSTM1,2.32851
TCGA_CU_A0YN_11A,GABARAPL2_NBR1,2.28323
TCGA_CU_A0YN_11A,GABARAPL2_MAP1A,2.17943
TCGA_CU_A0YN_11A,GABARAPL2_SIRT1,1.89775
TCGA_CU_A0YN_11A,GABARAPL2_TBC1D5,1.75056
TCGA_CU_A0YN_11A,GABARAPL2_PEX6,1.81182
TCGA_CU_A0YN_11A,GABARAPL2_PEX10,1.50248
TCGA_CU_A0YN_11A,GABARAPL2_PSMD4,2.39194
TCGA_CU_A0YN_11A,GABARAPL2_ULK1,2.07326
TCGA_CU_A0YN_11A,GABARAPL2_TBC1D15,1.75967
TCGA_CU_A0YN_11A,GABARAPL2_TAX1BP1,2.17019
TCGA_CU_A0YN_11A,GABARAPL2_ULK2,1.83161
TCGA_CU_A0YN_11A,GABARAPL2_RETREG1,1.24843
TCGA_CU_A0YN_11A,GABARAPL2_PRKACG,1.09659
TCGA_CU_A0YN_11A,GABARAPL2_TBC1D17,1.97631
TCGA_CU_A0YN_11A,GABARAPL2_PIK3R4,1.80942
TCGA_CU_A0YN_11A,GABARAPL2_TP53INP2,2.91667
TCGA_CU_A0YN_11A,GABARAPL2_TBC1D25,1.83396
TCGA_CU_A0YN_11A,GABARAPL2_UBA5,1.73706
TCGA_CU_A0YN_11A,GABARAPL2_PIK3C3,1.68497
TCGA_CU_A0YN_11A,GABARAPL2_OPTN,2.38835
TCGA_CU_A0YN_11A,ATM_ERCC1,1.10415
TCGA_CU_A0YN_11A,ATP23_ERCC1,1.10734
TCGA_CU_A0YN_11A,BRCA1_ERCC1,1.07922
TCGA_CU_A0YN_11A,CETN2_ERCC1,1.89451
TCGA_CU_A0YN_11A,DCLRE1C_ERCC1,0.93521
TCGA_CU_A0YN_11A,EME1_ERCC1,0.85011
TCGA_CU_A0YN_11A,ERCC1_ERCC2,1.24358
TCGA_CU_A0YN_11A,ERCC1_RAD52,1.04859
TCGA_CU_A0YN_11A,ERCC1_ERCC8,0.91882
TCGA_CU_A0YN_11A,ERCC1_PAXX,1.43072
TCGA_CU_A0YN_11A,ERCC1_KDM1A,1.49273
TCGA_CU_A0YN_11A,ERCC1_RCOR1,1.32903
TCGA_CU_A0YN_11A,ERCC1_FANCM,0.92717
TCGA_CU_A0YN_11A,ERCC1_XRCC4,1.10524
TCGA_CU_A0YN_11A,ERCC1_ERCC5,0.77826
TCGA_CU_A0YN_11A,ERCC1_XPC,1.29016
TCGA_CU_A0YN_11A,ERCC1_RAD51,1.19775
TCGA_CU_A0YN_11A,ERCC1_LIG4,1.25675
TCGA_CU_A0YN_11A,ERCC1_MSH2,1.11758
TCGA_CU_A0YN_11A,ERCC1_ERCC4,1.10929
TCGA_CU_A0YN_11A,ERCC1_XPA,1.58579
TCGA_CU_A0YN_11A,ERCC1_XRCC5,1.97089
TCGA_CU_A0YN_11A,ERCC1_ERCC3,1.36364
TCGA_CU_A0YN_11A,ERCC1_XRCC1,1.45905
TCGA_CU_A0YN_11A,ERCC1_XRCC6,2.56168
TCGA_CU_A0YN_11A,ERCC1_MSH3,1.16957
TCGA_CU_A0YN_11A,ERCC1_MSH6,1.41486
TCGA_CU_A0YN_11A,ERCC1_FEN1,1.70578
TCGA_CU_A0YN_11A,ERCC1_POLD1,1.21401
TCGA_CU_A0YN_11A,ERCC1_FANCI,1.22167
TCGA_CU_A0YN_11A,ERCC1_RAD23B,1.99659
TCGA_CU_A0YN_11A,ERCC1_SLX1A,0.67638
TCGA_CU_A0YN_11A,ERCC1_MUS81,1.39886
TCGA_CU_A0YN_11A,ERCC1_PRKDC,1.5836
TCGA_CU_A0YN_11A,ERCC1_ERCC6,0.8869
TCGA_CU_A0YN_11A,ERCC1_NHEJ1,0.84286
TCGA_CU_A0YN_11A,ERCC1_PHF21A,1.26571
TCGA_CU_A0YN_11A,ERCC1_FANCD2,1.03942
TCGA_CU_A0YN_11A,ERCC1_SLX4,1.05428
TCGA_CU_A0YN_11A,B3GALT6_B4GALT7,0.37968
TCGA_CU_A0YN_11A,B4GALT7_XYLT2,0.45197
TCGA_CU_A0YN_11A,B4GALT7_XYLT1,0.37498
TCGA_CU_A0YN_11A,GRB2_XYLT2,0.7462
TCGA_CU_A0YN_11A,SLC6A20_XYLT2,0.2422
TCGA_CU_A0YN_11A,XYLT1_XYLT2,0.47591
TCGA_CU_A0YN_11A,BAG3_HSPB6,3.02111
TCGA_CU_A0YN_11A,HSPB1_HSPB6,3.35491
TCGA_CU_A0YN_11A,HSPB6_SFN,2.29335
TCGA_CU_A0YN_11A,BAIAP2L1_WASL,0.25728
TCGA_CU_A0YN_11A,BCS1L_COX15,1.5998
TCGA_CU_A0YN_11A,COX10_COX15,1.6415
TCGA_CU_A0YN_11A,COX11_COX15,1.5815
TCGA_CU_A0YN_11A,COX15_UQCRFS1,2.20088
TCGA_CU_A0YN_11A,COX15_MT-CO2,3.561
TCGA_CU_A0YN_11A,COX15_SURF1,2.1345
TCGA_CU_A0YN_11A,COX15_SCO2,0.87241
TCGA_CU_A0YN_11A,COX15_CYC1,2.38164
TCGA_CU_A0YN_11A,COX15_SCO1,1.55687
TCGA_CU_A0YN_11A,COX15_COX6B1,2.49824
TCGA_CU_A0YN_11A,COX15_MT-CO3,3.60582
TCGA_CU_A0YN_11A,COX15_MT-CO1,3.5979
TCGA_CU_A0YN_11A,COX15_PET117,0.94006
TCGA_CU_A0YN_11A,COX15_COX5A,2.21274
TCGA_CU_A0YN_11A,BLNK_LCP2,0.44609
TCGA_CU_A0YN_11A,BTK_LCP2,0.55816
TCGA_CU_A0YN_11A,CBL_LCP2,0.75587
TCGA_CU_A0YN_11A,CD247_LCP2,0.47607
TCGA_CU_A0YN_11A,CD3D_LCP2,0.62739
TCGA_CU_A0YN_11A,CD6_LCP2,0.36923
TCGA_CU_A0YN_11A,FYB1_LCP2,0.76544
TCGA_CU_A0YN_11A,FYN_LCP2,1.37652
TCGA_CU_A0YN_11A,GRAP_LCP2,0.40808
TCGA_CU_A0YN_11A,GRAP2_LCP2,0.42647
TCGA_CU_A0YN_11A,GRB2_LCP2,1.2084
TCGA_CU_A0YN_11A,ITK_LCP2,0.40369
TCGA_CU_A0YN_11A,LAT_LCP2,0.36822
TCGA_CU_A0YN_11A,LCK_LCP2,0.60277
TCGA_CU_A0YN_11A,LCP2_TYROBP,1.06906
TCGA_CU_A0YN_11A,LCP2_NCK2,0.99879
TCGA_CU_A0YN_11A,LCP2_RABIF,0.72127
TCGA_CU_A0YN_11A,LCP2_TEC,0.46589
TCGA_CU_A0YN_11A,LCP2_MAP4K1,0.43695
TCGA_CU_A0YN_11A,LCP2_PTPN11,1.08176
TCGA_CU_A0YN_11A,LCP2_VAV3,0.46931
TCGA_CU_A0YN_11A,LCP2_PTPN6,0.65864
TCGA_CU_A0YN_11A,LCP2_LYN,0.72797
TCGA_CU_A0YN_11A,LCP2_PTPRC,0.74029
TCGA_CU_A0YN_11A,LCP2_VAV1,0.58394
TCGA_CU_A0YN_11A,LCP2_RAP1B,0.66669
TCGA_CU_A0YN_11A,LCP2_PLCG1,0.90229
TCGA_CU_A0YN_11A,LCP2_PLCG2,0.63105
TCGA_CU_A0YN_11A,LCP2_SOS1,0.83482
TCGA_CU_A0YN_11A,LCP2_RAP1A,1.17993
TCGA_CU_A0YN_11A,LCP2_SYK,0.90079
TCGA_CU_A0YN_11A,LCP2_SHC1,0.98807
TCGA_CU_A0YN_11A,LCP2_NCK1,0.80421
TCGA_CU_A0YN_11A,LCP2_ZAP70,0.47616
TCGA_CU_A0YN_11A,LCP2_SRC,0.95915
TCGA_CU_A0YN_11A,LCP2_RANGAP1,0.94008
TCGA_CU_A0YN_11A,LCP2_SKAP1,0.45698
TCGA_CU_A0YN_11A,LCP2_VAV2,0.81372
TCGA_CU_A0YN_11A,LCP2_WAS,0.66032
TCGA_CU_A0YN_11A,BOD1L1_CXXC1,0.20536
TCGA_CU_A0YN_11A,BOD1L1_SETD1A,0.1492
TCGA_CU_A0YN_11A,BOD1L1_RBBP5,0.11895
TCGA_CU_A0YN_11A,BRAF_PPP5C,1.04694
TCGA_CU_A0YN_11A,CCT2_PPP5C,1.67958
TCGA_CU_A0YN_11A,CCT3_PPP5C,1.87067
TCGA_CU_A0YN_11A,CCT4_PPP5C,1.77884
TCGA_CU_A0YN_11A,CCT5_PPP5C,1.57616
TCGA_CU_A0YN_11A,CCT6A_PPP5C,1.74155
TCGA_CU_A0YN_11A,CCT6B_PPP5C,0.82547
TCGA_CU_A0YN_11A,CCT7_PPP5C,1.85267
TCGA_CU_A0YN_11A,CCT8_PPP5C,1.69933
TCGA_CU_A0YN_11A,CDC37_PPP5C,1.96395
TCGA_CU_A0YN_11A,DNAJC9_PPP5C,1.15748
TCGA_CU_A0YN_11A,HSP90AA1_PPP5C,2.78524
TCGA_CU_A0YN_11A,HSP90AB1_PPP5C,2.86396
TCGA_CU_A0YN_11A,MAP3K5_PPP5C,1.38333
TCGA_CU_A0YN_11A,PPP5C_STIP1,2.01066
TCGA_CU_A0YN_11A,PPP5C_PSMG1,1.31191
TCGA_CU_A0YN_11A,PPP5C_PTGES3,2.26907
TCGA_CU_A0YN_11A,PPP5C_TCP1,1.71506
TCGA_CU_A0YN_11A,PPP5C_TSC1,1.12134
TCGA_CU_A0YN_11A,PPP5C_PSMG2,1.72966
TCGA_CU_A0YN_11A,BTRC_CD4,1.4942
TCGA_CU_A0YN_11A,CCL4_CD4,0.99987
TCGA_CU_A0YN_11A,CCR2_CD4,0.864
TCGA_CU_A0YN_11A,CCR5_CD4,1.00599
TCGA_CU_A0YN_11A,CCR7_CD4,1.07626
TCGA_CU_A0YN_11A,CD19_CD4,0.97395
TCGA_CU_A0YN_11A,CD1D_CD4,0.78723
TCGA_CU_A0YN_11A,CD2_CD4,1.06213
TCGA_CU_A0YN_11A,CD247_CD4,0.88749
TCGA_CU_A0YN_11A,CD27_CD4,0.84098
TCGA_CU_A0YN_11A,CD274_CD4,0.95754
TCGA_CU_A0YN_11A,CD28_CD4,1.04483
TCGA_CU_A0YN_11A,CD38_CD4,0.8474
TCGA_CU_A0YN_11A,CD3D_CD4,1.15186
TCGA_CU_A0YN_11A,CD3E_CD4,0.98838
TCGA_CU_A0YN_11A,CD3G_CD4,0.83222
TCGA_CU_A0YN_11A,CD4_LCK,1.04328
TCGA_CU_A0YN_11A,CD4_HLA-DMB,1.46754
TCGA_CU_A0YN_11A,CD4_IL5,0.70866
TCGA_CU_A0YN_11A,CD4_PDCD1LG2,1.26485
TCGA_CU_A0YN_11A,CD4_SKP1,1.80913
TCGA_CU_A0YN_11A,CD4_ENPEP,1.37843
TCGA_CU_A0YN_11A,CD4_HLA-DRB5,2.19104
TCGA_CU_A0YN_11A,CD4_HLA-DOB,1.07489
TCGA_CU_A0YN_11A,CD4_PRF1,0.88171
TCGA_CU_A0YN_11A,CD4_HLA-DPA1,1.96973
TCGA_CU_A0YN_11A,CD4_IL10,0.86502
TCGA_CU_A0YN_11A,CD4_FCGR3A,1.68645
TCGA_CU_A0YN_11A,CD4_IFNG,0.81812
TCGA_CU_A0YN_11A,CD4_CD80,0.75706
TCGA_CU_A0YN_11A,CD4_CD8A,0.90662
TCGA_CU_A0YN_11A,CD4_ERVW-1,0.77952
TCGA_CU_A0YN_11A,CD4_GOLPH3,1.98175
TCGA_CU_A0YN_11A,CD4_FYN,2.00187
TCGA_CU_A0YN_11A,CD4_CD40,1.45566
TCGA_CU_A0YN_11A,CD4_FBXW11,1.70465
TCGA_CU_A0YN_11A,CD4_GZMB,0.81519
TCGA_CU_A0YN_11A,CD4_ITIH4,0.78524
TCGA_CU_A0YN_11A,CD4_HLA-DRA,2.94743
TCGA_CU_A0YN_11A,CD4_IL22,0.69462
TCGA_CU_A0YN_11A,CD4_IL2RA,1.03744
TCGA_CU_A0YN_11A,CD4_IL7R,0.90523
TCGA_CU_A0YN_11A,CD4_CD82,1.64367
TCGA_CU_A0YN_11A,CD4_FCGR3B,0.84887
TCGA_CU_A0YN_11A,CD4_TLR4,1.29547
TCGA_CU_A0YN_11A,CD4_FCGR1A,0.80102
TCGA_CU_A0YN_11A,CD4_LAG3,0.87823
TCGA_CU_A0YN_11A,CD4_CD8B2,0.73703
TCGA_CU_A0YN_11A,CD4_PTPRC,1.28851
TCGA_CU_A0YN_11A,CD4_ICOS,0.75883
TCGA_CU_A0YN_11A,CD4_ITGAX,0.8502
TCGA_CU_A0YN_11A,CD4_HLA-DQA2,1.80546
TCGA_CU_A0YN_11A,CD4_CD44,2.38906
TCGA_CU_A0YN_11A,CD4_CD40LG,0.77254
TCGA_CU_A0YN_11A,CD4_CXCR4,1.92875
TCGA_CU_A0YN_11A,CD4_TNF,0.93103
TCGA_CU_A0YN_11A,CD4_IL1B,0.82682
TCGA_CU_A0YN_11A,CD4_CD7,0.80357
TCGA_CU_A0YN_11A,CD4_PDCD1,0.82874
TCGA_CU_A0YN_11A,CD4_IL7,0.96386
TCGA_CU_A0YN_11A,CD4_CD86,1.15605
TCGA_CU_A0YN_11A,CD4_SYK,1.43342
TCGA_CU_A0YN_11A,CD4_CTLA4,0.75412
TCGA_CU_A0YN_11A,CD4_CD69,1.20571
TCGA_CU_A0YN_11A,CD4_HLA-DPB1,1.98817
TCGA_CU_A0YN_11A,CD4_IL2,0.75049
TCGA_CU_A0YN_11A,CD4_CD81,2.79235
TCGA_CU_A0YN_11A,CD4_ICAM1,1.54355
TCGA_CU_A0YN_11A,CD4_RBX1,1.75597
TCGA_CU_A0YN_11A,CD4_SELL,1.17676
TCGA_CU_A0YN_11A,CD4_HLA-DOA,1.38729
TCGA_CU_A0YN_11A,CD4_IL13,0.70998
TCGA_CU_A0YN_11A,CD4_HLA-DQB1,1.52583
TCGA_CU_A0YN_11A,CD4_TRAT1,0.74799
TCGA_CU_A0YN_11A,CD4_CD8B,0.79335
TCGA_CU_A0YN_11A,CD4_FOXP3,0.84267
TCGA_CU_A0YN_11A,CD4_ITGAM,1.36734
TCGA_CU_A0YN_11A,CD4_TBX21,0.76152
TCGA_CU_A0YN_11A,CD4_PLAT,1.68896
TCGA_CU_A0YN_11A,CD4_IL15,0.83907
TCGA_CU_A0YN_11A,CD4_FN1,2.98782
TCGA_CU_A0YN_11A,CD4_CD5,0.91867
TCGA_CU_A0YN_11A,CD4_CXCR5,0.71111
TCGA_CU_A0YN_11A,CD4_CUL1,1.98636
